Date,Open,High,Low,Close,Volume,Adj Close,returns,z,miu,sigma
17-04-15,125.550003,126.139999,124.459999,124.75,51957000,121.738357,-0.022335408,-1.372980697,,
16-04-15,126.279999,127.099998,126.110001,126.169998,28369000,123.124074,0.011382748,0.728752521,,
15-04-15,126.410004,127.129997,126.010002,126.779999,28970400,123.719348,0.004834749,0.32060012,,
14-04-15,127,127.290001,125.910004,126.300003,25524600,123.25094,-0.003786053,-0.216755068,,
13-04-15,128.369995,128.570007,126.610001,126.849998,36365100,123.787658,0.004354677,0.290676065,,
10-04-15,125.949997,127.209999,125.260002,127.099998,40188000,124.031623,0.001970835,0.142085489,,
09-04-15,125.849998,126.580002,124.660004,126.559998,32484000,123.504658,-0.004248634,-0.245588866,,
08-04-15,125.849998,126.400002,124.970001,125.599998,37329200,122.567835,-0.007585325,-0.45357279,,
07-04-15,127.639999,128.119995,125.980003,126.010002,35012300,122.96794,0.003264356,0.222713744,,
06-04-15,124.470001,127.510002,124.330002,127.349998,37194000,124.275587,0.010634048,0.682084294,,
02-04-15,125.029999,125.559998,124.190002,125.32,32220100,122.294596,-0.015940307,-0.974358764,,
01-04-15,124.82,125.120003,123.099998,124.25,40621400,121.250427,-0.008538145,-0.512964326,,
31-03-15,126.089996,126.489998,124.360001,124.43,42090600,121.426082,0.001448696,0.109539337,,
30-03-15,124.050003,126.400002,124,126.370003,47099700,123.31925,0.015591115,0.991070109,,
27-03-15,124.57,124.699997,122.910004,123.25,39546200,120.274569,-0.024689422,-1.519712012,,
26-03-15,122.760002,124.879997,122.599998,124.239998,47572900,121.240667,0.008032438,0.519919704,,
25-03-15,126.540001,126.82,123.379997,123.379997,51655200,120.401428,-0.006922092,-0.412231851,,
24-03-15,127.230003,128.039993,126.559998,126.690002,32842300,123.631525,0.02682773,1.691475177,,
23-03-15,127.120003,127.849998,126.519997,127.209999,37709700,124.138968,0.004104479,0.275080643,,
20-03-15,128.25,128.399994,125.160004,125.900002,68695100,122.860595,-0.010297919,-0.622655223,,
19-03-15,128.75,129.25,127.400002,127.5,45809500,124.421968,0.012708493,0.81138939,,
18-03-15,127,129.160004,126.370003,128.470001,65270900,125.368552,0.007607853,0.493454294,,
17-03-15,125.900002,127.32,125.650002,127.040001,51023100,123.973074,-0.011131005,-0.674583493,,
16-03-15,123.879997,124.949997,122.870003,124.949997,35874300,121.933525,-0.016451548,-1.006225653,,
13-03-15,124.400002,125.400002,122.580002,123.589996,51827300,120.606357,-0.010884357,-0.659209315,,
12-03-15,122.309998,124.900002,121.629997,124.449997,48362700,121.445596,0.006958497,0.452978418,,
11-03-15,124.75,124.769997,122.110001,122.239998,68939000,119.288949,-0.017758133,-1.087668184,,
10-03-15,126.410004,127.220001,123.800003,124.510002,68856600,121.504153,0.018570069,1.176755428,,
09-03-15,127.959999,129.570007,125.059998,127.139999,88528500,124.070658,0.021122776,1.335871759,,
06-03-15,128.399994,129.369995,126.260002,126.599998,72842100,123.543693,-0.004247298,-0.245505547,,
05-03-15,128.580002,128.75,125.760002,126.410004,56517100,123.358285,-0.001500748,-0.074306576,,
04-03-15,129.100006,129.559998,128.320007,128.539993,31666300,125.436854,0.016849853,1.069530277,,
03-03-15,128.960007,129.520004,128.089996,129.360001,37816300,126.237065,0.006379393,0.416881474,,
02-03-15,129.25,130.279999,128.300003,129.089996,48096700,125.973579,-0.002087232,-0.110863479,,
27-02-15,130,130.570007,128.240005,128.460007,62014800,125.358798,-0.004880238,-0.284958215,,
26-02-15,128.789993,130.869995,126.610001,130.419998,91287500,127.271473,0.015257605,0.970281627,,
25-02-15,131.559998,131.600006,128.149994,128.789993,74711700,125.680819,-0.012498119,-0.759798958,,
24-02-15,132.940002,133.600006,131.169998,132.169998,69228100,128.979225,0.026244307,1.655109029,,
23-02-15,130.020004,133,129.660004,133,70974100,129.78919,0.00627981,0.410674209,,
20-02-15,128.619995,129.5,128.050003,129.5,48948400,126.373685,-0.026315789,-1.621087385,,
19-02-15,128.479996,129.029999,128.330002,128.449997,37362400,125.34903,-0.008108136,-0.486160822,,
18-02-15,127.629997,128.779999,127.449997,128.720001,44891700,125.612516,0.002102019,0.150262504,,
17-02-15,127.489998,128.880005,126.919998,127.830002,63152400,124.744003,-0.006914223,-0.41174141,,
13-02-15,127.279999,127.279999,125.650002,127.080002,54272200,124.012109,-0.005867168,-0.346475932,,
12-02-15,126.059998,127.480003,125.57,126.459999,74474500,123.407074,-0.004878838,-0.284870978,,
11-02-15,122.769997,124.919998,122.5,124.879997,73561800,121.865215,-0.012494089,-0.759547783,,
10-02-15,120.169998,122.150002,120.160004,122.019997,62008500,119.074259,-0.022901991,-1.408297139,,
09-02-15,118.550003,119.839996,118.43,119.720001,38889800,116.829789,-0.01884933,-1.155685123,,
06-02-15,120.019997,120.25,118.449997,118.93,43706600,116.05886,-0.006598737,-0.39207636,,
05-02-15,120.019997,120.230003,119.25,119.940002,42246200,117.044479,0.008492406,0.54859064,,
04-02-15,118.5,120.510002,118.309998,119.559998,70149700,116.214997,-0.007086896,-0.422504478,,
03-02-15,118.5,119.089996,117.610001,118.650002,51915700,115.330461,-0.007611204,-0.455185848,,
02-02-15,118.050003,119.169998,116.080002,118.629997,62739100,115.311016,-0.000168602,0.008729264,,
30-01-15,118.400002,120,116.849998,117.160004,83745500,113.88215,-0.012391409,-0.753147497,,
29-01-15,116.32,119.190002,115.559998,118.900002,84436400,115.573467,0.014851467,0.94496609,,
28-01-15,117.629997,118.120003,115.309998,115.309998,146477100,112.083902,-0.030193479,-1.862793013,,
27-01-15,112.419998,112.480003,109.029999,109.139999,95568700,106.086526,-0.053507916,-3.316037603,,
26-01-15,113.739998,114.360001,112.800003,113.099998,55615000,109.935734,0.036283665,2.28088622,,
23-01-15,112.300003,113.75,111.529999,112.980003,46464800,109.819096,-0.001060965,-0.046893845,,
22-01-15,110.260002,112.470001,109.720001,112.400002,53796400,109.255321,-0.00513367,-0.300755261,,
21-01-15,108.949997,111.059998,108.269997,109.550003,48575900,106.485058,-0.025355863,-1.561252902,,
20-01-15,107.839996,108.970001,106.5,108.720001,49899900,105.678278,-0.007576462,-0.453020326,,
16-01-15,107.029999,107.580002,105.199997,105.989998,78513300,103.024654,-0.025110402,-1.545952678,,
15-01-15,110,110.059998,106.660004,106.82,60014000,103.831434,0.007830941,0.507359932,,
14-01-15,109.040001,110.489998,108.5,109.800003,48337000,106.728064,0.027897428,1.758152038,,
13-01-15,111.43,112.800003,108.910004,110.220001,67091900,107.136312,0.003825123,0.257667732,,
12-01-15,112.599998,112.629997,108.800003,109.25,49650800,106.193449,-0.008800592,-0.529323289,,
09-01-15,112.669998,113.25,110.209999,112.010002,53699500,108.876233,0.025263178,1.59395291,,
08-01-15,109.230003,112.150002,108.699997,111.889999,59364500,108.759587,-0.001071363,-0.047541976,,
07-01-15,107.199997,108.199997,106.699997,107.75,40105900,104.735415,-0.037000619,-2.287098319,,
06-01-15,106.540001,107.43,104.629997,106.260002,65797100,103.287104,-0.013828283,-0.84271129,,
05-01-15,108.290001,108.650002,105.410004,106.25,64285500,103.277382,-9.4126E-05,0.013371561,,
02-01-15,111.389999,111.440002,107.349998,109.330002,53204600,106.271212,0.028988244,1.826145209,,
31-12-14,112.82,113.129997,110.209999,110.379997,41403400,107.291831,0.009603909,0.617873227,,
30-12-14,113.639999,113.919998,112.110001,112.519997,29881500,109.371959,0.019387571,1.227712293,,
29-12-14,113.790001,114.769997,113.699997,113.910004,27598900,110.723077,0.012353422,0.789256992,,
26-12-14,112.099998,114.519997,112.010002,113.989998,33721000,110.800833,0.000702256,0.063011984,,
24-12-14,112.580002,112.709999,112.010002,112.010002,14479600,108.876233,-0.017369906,-1.06346906,,
23-12-14,113.230003,113.330002,112.459999,112.540001,26028400,109.391403,0.004731703,0.314177014,,
22-12-14,112.160004,113.489998,111.970001,112.940002,45167500,109.780214,0.00355431,0.240787318,,
19-12-14,112.260002,113.239998,111.660004,111.779999,88429800,108.652664,-0.010270977,-0.620975852,,
18-12-14,111.870003,112.650002,110.660004,112.650002,59006200,109.498326,0.007783169,0.504382154,,
17-12-14,107.120003,109.839996,106.82,109.410004,53411800,106.348976,-0.028761627,-1.773542277,,
16-12-14,106.370003,110.160004,106.260002,106.75,60790700,103.763393,-0.024312251,-1.496202045,,
15-12-14,110.699997,111.599998,106.349998,108.230003,67218100,105.201989,0.013864196,0.883427114,,
12-12-14,110.459999,111.870003,109.580002,109.730003,56028100,106.660023,0.013859377,0.88312673,,
11-12-14,112.260002,113.800003,111.339996,111.620003,41401700,108.497145,0.017224092,1.092857443,,
10-12-14,114.410004,114.849998,111.540001,111.949997,44565300,108.817906,0.0029564,0.203518158,,
09-12-14,110.190002,114.300003,109.349998,114.120003,60208000,110.927201,0.019383712,1.227471776,,
08-12-14,114.099998,114.650002,111.620003,112.400002,57664900,109.255321,-0.015071867,-0.920226817,,
05-12-14,115.989998,116.080002,114.639999,115,38318900,111.782578,0.023131661,1.461090337,,
04-12-14,115.769997,117.199997,115.290001,115.489998,42044500,112.258867,0.004260852,0.284827734,,
03-12-14,115.75,116.349998,115.110001,115.93,43063400,112.686559,0.003809873,0.256717132,,
02-12-14,113.5,115.75,112.75,114.629997,59348900,111.422927,-0.011213689,-0.679737359,,
01-12-14,118.809998,119.25,111.269997,115.07,83814000,111.850619,0.003838456,0.258498792,,
28-11-14,119.269997,119.400002,118.050003,118.93,24814400,115.602626,0.033544803,2.1101664,,
26-11-14,117.940002,119.099998,117.830002,119,40768300,115.670667,0.000588577,0.055926044,,
25-11-14,119.07,119.75,117.449997,117.599998,68840400,114.309834,-0.01176472,-0.714084448,,
24-11-14,116.849998,118.769997,116.620003,118.629997,47450800,115.311016,0.008758494,0.565176522,,
21-11-14,117.510002,117.57,116.029999,116.470001,57179300,113.211452,-0.018207835,-1.115699233,,
20-11-14,114.910004,116.860001,114.849998,116.309998,43395500,113.055925,-0.001373774,-0.066391986,,
19-11-14,115.440002,115.739998,113.800003,114.669998,41869200,111.461808,-0.014100252,-0.859663725,,
18-11-14,113.940002,115.690002,113.889999,115.470001,44224000,112.239429,0.006976569,0.454104879,,
17-11-14,114.269997,117.279999,113.300003,113.989998,46746700,110.800833,-0.012817207,-0.779688485,,
14-11-14,113.150002,114.190002,111.209999,114.18,44063600,110.98552,0.001666838,0.123136632,,
13-11-14,111.800003,113.449997,111.599998,112.82,59522900,109.663568,-0.011911031,-0.723204384,,
12-11-14,109.379997,111.43,109.370003,111.25,46942400,108.137494,-0.013915962,-0.848176482,,
11-11-14,108.699997,109.75,108.400002,109.699997,27442300,106.630856,-0.013932614,-0.849214488,,
10-11-14,109.019997,109.330002,108.669998,108.830002,27195500,105.785201,-0.007930678,-0.475099462,,
07-11-14,108.75,109.32,108.550003,109.010002,33691500,105.960165,0.001653955,0.122333648,,
06-11-14,108.599998,108.790001,107.800003,108.699997,34968500,105.658833,-0.002843823,-0.158023652,,
05-11-14,109.099998,109.300003,108.129997,108.860001,37435900,105.357507,-0.002851877,-0.158525653,,
04-11-14,109.360001,109.489998,107.720001,108.599998,41574400,105.105871,-0.002388401,-0.129636098,,
03-11-14,108.220001,110.300003,108.010002,109.400002,52282600,105.880134,0.007366506,0.478410563,,
31-10-14,108.010002,108.040001,107.209999,108,44639300,104.525177,-0.012797084,-0.778434186,,
30-10-14,106.959999,107.349998,105.900002,106.980003,40654800,103.537998,-0.009444414,-0.569454208,,
29-10-14,106.650002,107.370003,106.360001,107.339996,52687900,103.886408,0.003365045,0.228989941,,
28-10-14,105.400002,106.739998,105.349998,106.739998,48060900,103.305714,-0.005589701,-0.329180787,,
27-10-14,104.849998,105.480003,104.699997,105.110001,34187700,101.728161,-0.015270724,-0.932622032,,
24-10-14,105.18,105.489998,104.529999,105.220001,47053900,101.834622,0.001046524,0.084471023,,
23-10-14,104.080002,105.050003,103.629997,104.830002,71074700,101.457171,-0.00370651,-0.21179694,,
22-10-14,102.839996,104.110001,102.599998,102.989998,68263100,99.676368,-0.017552264,-1.07483587,,
21-10-14,103.019997,103.019997,101.269997,102.470001,94623900,99.173102,-0.005049,-0.295477588,,
20-10-14,98.32,99.959999,98.220001,99.760002,77517300,96.550295,-0.026446758,-1.629250948,,
17-10-14,97.5,99,96.809998,97.669998,68179700,94.527535,-0.020950324,-1.286645125,,
16-10-14,95.550003,97.720001,95.410004,96.260002,72154500,93.162905,-0.014436323,-0.880611834,,
15-10-14,97.970001,99.150002,95.18,97.540001,100933600,94.401721,0.01329731,0.848091747,,
14-10-14,100.389999,100.519997,98.57,98.75,63688600,95.572789,0.012405155,0.792481626,,
13-10-14,101.330002,101.779999,99.809998,99.809998,53583400,96.598682,0.010734154,0.688324105,,
10-10-14,100.690002,102.029999,100.300003,100.730003,66331600,97.489087,0.009217569,0.59379175,,
09-10-14,101.540001,102.379997,100.610001,101.019997,77376500,97.76975,0.002878917,0.198688441,,
08-10-14,98.760002,101.110001,98.309998,100.800003,57404700,97.556835,-0.002177719,-0.116503744,,
07-10-14,99.43,100.120003,98.730003,98.75,42094200,95.572789,-0.020337335,-1.248436009,,
06-10-14,99.949997,100.650002,99.419998,99.620003,37051200,96.4148,0.008810154,0.568396617,,
03-10-14,99.440002,100.209999,99.040001,99.620003,43469600,96.4148,0,0.019238658,,
02-10-14,99.269997,100.220001,98.040001,99.900002,47757800,96.68579,0.002810668,0.194434316,,
01-10-14,100.589996,100.690002,98.699997,99.18,51491300,95.988954,-0.007207222,-0.430004742,,
30-09-14,100.809998,101.540001,100.529999,100.75,55264100,97.50844,0.015829801,1.005947956,,
29-09-14,98.650002,100.440002,98.629997,100.110001,49766300,96.889032,-0.006352353,-0.376718664,,
26-09-14,98.529999,100.75,98.400002,100.75,62370500,97.50844,0.006392963,0.417727321,,
25-09-14,100.510002,100.709999,97.720001,97.870003,100092000,94.721105,-0.028585577,-1.762568653,,
24-09-14,102.160004,102.849998,101.199997,101.75,60171800,98.476266,0.039644396,2.490368599,,
23-09-14,100.599998,102.940002,100.540001,102.639999,63402200,99.33763,0.00874692,0.564455071,,
22-09-14,101.800003,102.139999,100.580002,101.059998,52788400,97.808464,-0.015393623,-0.940282632,,
19-09-14,102.290001,102.349998,100.5,100.959999,70902400,97.711683,-0.000989495,-0.042438939,,
18-09-14,101.93,102.349998,101.559998,101.790001,37299400,98.51498,0.008221095,0.531679137,,
17-09-14,101.269997,101.800003,100.589996,101.580002,60926500,98.311737,-0.002063067,-0.109357235,,
16-09-14,99.800003,101.260002,98.889999,100.860001,66908100,97.614902,-0.007088014,-0.422574212,,
15-09-14,102.809998,103.050003,101.440002,101.629997,61316500,98.360124,0.007634306,0.495103174,,
12-09-14,101.209999,102.190002,101.080002,101.660004,62626100,98.389165,0.000295252,0.037642406,,
11-09-14,100.410004,101.440002,99.620003,101.43,62353100,98.166562,-0.002262475,-0.121786798,,
10-09-14,98.010002,101.110001,97.760002,101,100869600,97.750397,-0.004239376,-0.245011799,,
09-09-14,99.080002,103.080002,96.139999,97.989998,189846300,94.837239,-0.029802007,-1.838391644,,
08-09-14,99.300003,99.309998,98.050003,98.360001,46356700,95.195338,0.003775932,0.254601546,,
05-09-14,98.800003,99.389999,98.309998,98.970001,58457000,95.785712,0.006201711,0.405806141,,
04-09-14,98.849998,100.089996,97.790001,98.120003,85718000,94.963061,-0.008588452,-0.516100085,,
03-09-14,103.099998,103.199997,98.580002,98.940002,125421000,95.756678,0.008357113,0.540157461,,
02-09-14,103.059998,103.739998,102.720001,103.300003,53564000,99.976399,0.04406712,2.766047539,,
29-08-14,102.860001,102.900002,102.199997,102.5,44595000,99.202135,-0.007744468,-0.463492524,,
28-08-14,101.589996,102.779999,101.559998,102.25,68460000,98.960179,-0.00243902,-0.132791292,,
27-08-14,101.019997,102.57,100.699997,102.129997,52369000,98.844037,-0.001173624,-0.053916104,,
26-08-14,101.419998,101.5,100.860001,100.889999,33152000,97.643935,-0.01214137,-0.737561931,,
25-08-14,101.790001,102.169998,101.279999,101.540001,40270000,98.273024,0.006442684,0.420826536,,
22-08-14,100.290001,101.470001,100.190002,101.32,44184000,98.060101,-0.002166647,-0.115813657,,
21-08-14,100.57,100.940002,100.110001,100.580002,33478000,97.343912,-0.007303572,-0.436010432,,
20-08-14,100.440002,101.089996,99.949997,100.57,52699000,97.334231,-9.94515E-05,0.013039607,,
19-08-14,99.410004,100.68,99.32,100.529999,69399000,97.295518,-0.000397733,-0.005552967,,
18-08-14,98.489998,99.370003,97.980003,99.160004,47572000,95.969601,-0.013627729,-0.830210286,,
15-08-14,97.900002,98.190002,96.860001,97.980003,48951000,94.827566,-0.011899966,-0.722514666,,
14-08-14,97.330002,97.57,96.800003,97.5,28116000,94.363007,-0.004898987,-0.2861269,,
13-08-14,96.150002,97.239998,96.040001,97.239998,31916000,94.11137,-0.002666691,-0.146982576,,
12-08-14,96.040001,96.879997,95.610001,95.970001,33795000,92.882235,-0.01306043,-0.79484918,,
11-08-14,95.269997,96.080002,94.839996,95.989998,36585000,92.901588,0.000208361,0.032226274,,
08-08-14,94.260002,94.82,93.279999,94.739998,41865000,91.691806,-0.013022189,-0.792465475,,
07-08-14,94.93,95.949997,94.099998,94.480003,46711000,91.440176,-0.002744302,-0.151820239,,
06-08-14,94.75,95.480003,94.709999,94.959999,38558000,91.449852,0.000105818,0.025834536,,
05-08-14,95.360001,95.68,94.360001,95.120003,55933000,91.603942,0.001684967,0.12426669,,
04-08-14,96.370003,96.580002,95.169998,95.589996,39958000,92.056562,0.004941054,0.327226345,,
01-08-14,94.900002,96.620003,94.809998,96.129997,48511000,92.576602,0.005649136,0.371362779,,
31-07-14,97.160004,97.449997,95.330002,95.599998,56843000,92.066195,-0.005513348,-0.324421482,,
30-07-14,98.440002,98.699997,97.669998,98.150002,33010000,94.521938,0.026673667,1.681872044,,
29-07-14,99.330002,99.440002,98.25,98.379997,43143000,94.743432,0.002343308,0.165302637,,
28-07-14,97.82,99.239998,97.550003,99.019997,55318000,95.359774,0.00650538,0.424734521,,
25-07-14,96.849998,97.839996,96.639999,97.669998,43469000,94.059678,-0.013633589,-0.830575546,,
24-07-14,97.040001,97.32,96.419998,97.029999,45729000,93.443336,-0.00655267,-0.389204901,,
23-07-14,95.419998,97.879997,95.169998,97.190002,92918000,93.597425,0.00164901,0.122025395,,
22-07-14,94.68,94.889999,94.120003,94.720001,55197000,91.218726,-0.02541415,-1.564886043,,
21-07-14,94.989998,95,93.720001,93.940002,39079000,90.467559,-0.008234789,-0.494055445,,
18-07-14,93.620003,94.739998,93.019997,94.43,49988000,90.939445,0.00521608,0.344369372,,
17-07-14,95.029999,95.279999,92.57,93.089996,57298000,89.648973,-0.014190454,-0.865286242,,
16-07-14,96.970001,97.099998,94.739998,94.779999,53396300,91.276506,0.018154508,1.150852526,,
15-07-14,96.800003,96.849998,95.029999,95.32,45477900,91.796546,0.005697414,0.374372058,,
14-07-14,95.860001,96.889999,95.650002,96.449997,42810000,92.884773,0.011854771,0.758174842,,
11-07-14,95.360001,95.889999,94.860001,95.220001,34018000,91.700244,-0.012752672,-0.775665832,,
10-07-14,93.760002,95.550003,93.519997,95.040001,39686000,91.526897,-0.001890366,-0.098592356,,
09-07-14,95.440002,95.949997,94.760002,95.389999,36436000,91.863958,0.003682644,0.248786674,,
08-07-14,96.269997,96.800003,93.919998,95.349998,65222000,91.825436,-0.000419337,-0.006899649,,
07-07-14,94.139999,95.989998,94.099998,95.970001,56468000,92.42252,0.006502381,0.424547624,,
03-07-14,93.669998,94.099998,93.199997,94.029999,22891800,90.554229,-0.020214673,-1.240790202,,
02-07-14,93.870003,94.059998,93.089996,93.480003,28465000,90.024564,-0.005849147,-0.345352654,,
01-07-14,93.519997,94.07,93.129997,93.519997,38223000,90.063079,0.000427828,0.04590618,,
30-06-14,92.099998,93.730003,92.089996,92.93,49482300,89.494892,-0.006308767,-0.374001878,,
27-06-14,90.82,92,90.769997,91.980003,64029000,88.580011,-0.010222718,-0.617967753,,
26-06-14,90.370003,91.050003,89.800003,90.900002,32629000,87.539931,-0.011741701,-0.712649621,,
25-06-14,90.209999,90.699997,89.650002,90.360001,36869000,87.019891,-0.005940603,-0.351053339,,
24-06-14,90.75,91.739998,90.190002,90.279999,39036000,86.942846,-0.000885372,-0.035948712,,
23-06-14,91.32,91.620003,90.599998,90.830002,43694000,87.472518,0.006092186,0.398979177,,
20-06-14,91.849998,92.550003,90.900002,90.910004,100898000,87.549563,0.000880791,0.074140461,,
19-06-14,92.290001,92.300003,91.339996,91.860001,35528000,88.464444,0.010449864,0.670603634,,
18-06-14,92.269997,92.290001,91.349998,92.18,33514000,88.772615,0.003483558,0.236377138,,
17-06-14,92.309998,92.699997,91.800003,92.080002,29726000,88.676313,-0.001084817,-0.048380548,,
16-06-14,91.510002,92.75,91.449997,92.199997,35561000,88.791872,0.001303155,0.100467437,,
13-06-14,92.199997,92.440002,90.879997,91.279999,54525000,87.905881,-0.009978289,-0.602731968,,
12-06-14,94.040001,94.120003,91.900002,92.290001,54749000,88.878549,0.01106488,0.708939052,,
11-06-14,94.129997,94.760002,93.470001,93.860001,45681000,90.390515,0.017011596,1.07961211,,
10-06-14,94.730003,95.050003,93.57,94.25,62777000,90.766098,0.004155115,0.278236916,,
09-06-14,92.699997,93.879997,91.75,93.699997,75415000,90.236426,-0.005835571,-0.344506421,,
06-06-14,649.900002,651.259979,644.470024,645.570023,87484600,88.815266,-0.015749294,-0.96245247,,
05-06-14,646.199997,649.370003,642.610008,647.349983,75951400,89.060147,0.002757195,0.191101206,,
04-06-14,637.44001,647.890022,636.109993,644.819992,83870500,88.71208,-0.003908224,-0.22437028,,
03-06-14,628.459991,638.740013,628.25,637.539986,73177300,87.710522,-0.011289984,-0.684493049,,
02-06-14,633.959984,634.830017,622.500015,628.650009,92337700,86.48747,-0.013944188,-0.849935895,,
30-05-14,637.979996,644.169991,628.900002,633.000015,141005200,87.085929,0.006919603,0.45055408,,
29-05-14,627.849991,636.87001,627.769989,635.37999,94118500,87.413357,0.003759827,0.25359764,,
28-05-14,626.019989,629.830009,623.779991,624.01001,78870400,85.849115,-0.017894771,-1.096185176,,
27-05-14,615.879997,625.859985,615.630005,625.63002,87216500,86.071991,0.002596136,0.181062035,,
23-05-14,607.25,614.730011,606.470009,614.129997,58052400,84.489858,-0.018381508,-1.126524667,,
22-05-14,606.599998,609.850006,604.100021,607.269974,50190000,83.54608,-0.011170311,-0.677033527,,
21-05-14,603.830002,606.699974,602.059975,606.310005,49214900,83.41401,-0.001580804,-0.079296649,,
20-05-14,604.510017,606.399994,600.730011,604.710022,58709000,83.19389,-0.002638885,-0.145249365,,
19-05-14,597.849998,607.330002,597.329987,604.590019,79438800,83.177381,-0.00019844,0.006869415,,
16-05-14,588.629974,597.529991,585.399994,597.510017,69064100,82.203339,-0.011710419,-0.710699755,,
15-05-14,594.70002,596.599983,588.040001,588.819992,57711500,81.007796,-0.014543728,-0.88730666,,
14-05-14,592.430008,597.400002,591.740005,593.869987,41601000,81.702556,0.008576458,0.553829811,,
13-05-14,591.999985,594.540016,590.699982,593.760025,39934300,81.687428,-0.000185159,0.007697228,,
12-05-14,587.489975,593.659996,587.399986,592.830017,53302200,81.559481,-0.0015663,-0.07839255,,
09-05-14,584.540001,586.25,580.330025,585.540024,72899400,80.556549,-0.012296939,-0.747258963,,
08-05-14,588.249992,594.410027,586.400017,587.990013,57574300,80.89361,0.004184154,0.28004697,,
07-05-14,595.249992,597.289986,587.72998,592.329979,70716100,81.038059,0.001785666,0.130543511,,
06-05-14,601.799995,604.409988,594.410027,594.410027,93641100,81.322635,0.003511634,0.238127194,,
05-05-14,590.140022,600.999977,589.999992,600.959976,71766800,82.21875,0.011019257,0.706095268,,
02-05-14,592.340019,594.199982,589.709999,592.580025,47878600,81.072269,-0.013944277,-0.84994143,,
01-05-14,591.999985,594.799995,586.360016,591.480026,61012000,80.921775,-0.001856294,-0.096468608,,
30-04-14,592.639999,599.430008,589.799988,590.089981,114160200,80.7316,-0.002350109,-0.127249258,,
29-04-14,593.739998,595.979996,589.509995,592.329979,84344400,81.038059,0.003796023,0.255853835,,
28-04-14,572.800026,595.749977,572.54998,594.090019,167371400,81.278855,0.002971394,0.204452745,,
25-04-14,564.529984,571.990021,563.959984,571.93998,97568800,78.248455,-0.03728399,-2.304761521,,
24-04-14,568.210014,570.000015,560.730003,567.770004,189977900,77.677951,-0.00729093,-0.435222425,,
23-04-14,529.060013,531.13002,524.449974,524.750008,98735000,71.792284,-0.075770111,-4.703693448,,
22-04-14,528.309982,531.830009,526.500008,531.70002,50640800,72.743132,0.013244432,0.844795734,,
21-04-14,525.339981,532.139977,523.959976,531.170021,45637200,72.670621,-0.000996809,-0.042894821,,
17-04-14,519.999992,527.76001,519.199974,524.940025,71083600,71.818281,-0.011728811,-0.711846177,,
16-04-14,518.049988,521.090004,514.139992,519.01001,53691400,71.006982,-0.011296553,-0.68490247,,
15-04-14,520.270012,521.639977,511.329994,517.959999,66622500,70.863327,-0.002023111,-0.106866679,,
14-04-14,521.900009,522.159988,517.210022,521.679977,51418500,71.372266,0.00718198,0.466908636,,
11-04-14,519.000023,522.830017,517.140007,519.610023,67929400,71.089071,-0.003967858,-0.228087398,,
10-04-14,530.680023,532.240005,523.169998,523.480019,59913000,71.618534,0.007447882,0.48348293,,
09-04-14,522.639999,530.490005,522.020012,530.320015,51542400,72.55433,0.013066394,0.833698235,,
08-04-14,525.190018,526.120026,518.699989,523.440018,60972100,71.613061,-0.012973299,-0.789418055,,
07-04-14,528.019989,530.900002,521.890022,523.469978,72462600,71.61716,5.72382E-05,0.02280645,,
04-04-14,539.810005,540.000023,530.579994,531.820023,68812800,72.75955,0.015951345,1.013524086,,
03-04-14,541.390015,542.5,537.640022,538.790009,40586000,73.71313,0.013105908,0.836161249,,
02-04-14,542.379997,543.479996,540.260002,542.549988,45105200,74.227541,0.006978553,0.454228556,,
01-04-14,537.760025,541.870026,536.769989,541.649994,50190000,74.104411,-0.001658818,-0.084159448,,
